learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
870000.0,94.012362,0.0,870000.0,67.10666666666667,0.3896660436029792,24.923919659160088,-0.0811359026369079,99.58,0.5866666666666667,870000.0,0.0
885000.0,96.328918,0.0,885000.0,67.13333333333334,0.03447898010996916,23.954959123862416,-0.7973829482723513,99.34666666666668,0.6933333333333334,885000.0,0.0
900000.0,98.628317,0.0,900000.0,66.52,0.01736058573658626,23.909090909090903,-0.7220216606498067,99.24,0.7333333333333333,900000.0,0.0
915000.0,100.907763,0.0,915000.0,67.06,0.3576396428895497,25.385080036242826,-0.3656307129798838,99.35333333333334,0.8133333333333332,915000.0,0.0
930000.0,103.187926,0.0,930000.0,66.44,0.14315855534034277,24.31213351375733,-0.49910161708925094,99.4,0.7799999999999999,930000.0,0.0
945000.0,105.515569,0.0,945000.0,66.76666666666667,0.07590355971660762,25.597014925373124,-0.5040322580645278,99.46000000000001,0.7333333333333333,945000.0,0.0
960000.0,107.893052,0.0,960000.0,66.25333333333333,0.14826660783660808,25.007407407407396,-0.45643976979561024,99.45333333333333,0.6733333333333333,960000.0,0.0
975000.0,110.228882,0.0,975000.0,67.39333333333335,-0.016964644013181776,23.946509096563524,-0.4931169098006785,99.51333333333334,0.58,975000.0,0.0
990000.0,112.553584,0.0,990000.0,67.44666666666667,0.15589012772195365,27.206320810971977,-0.4732510288066008,99.46000000000001,0.6,990000.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes)
15000.0,0.031371,0.0,15000.0,68.06,0.0,26.843792945487856,-0.04176237210273083,100.0,0.0,15000.0,0.0
30000.0,0.712102,0.0,30000.0,57.12666666666667,-0.9477166069160193,2.9283018867924575,-30.525674852851616,80.96,13.912327639431982,30000.0,0.0
45000.0,1.544562,0.0,45000.0,61.58,0.6818365122728834,13.907977293098305,-15.514131088394462,81.34666666666666,14.822873461616917,45000.0,0.0
60000.0,2.686866,0.0,60000.0,60.17333333333333,-1.8303762978429596,8.891261247521742,-23.76217112077896,83.34666666666666,20.433333333333334,60000.0,0.0
75000.0,3.675391,0.0,75000.0,61.78666666666667,0.5489931539814881,13.998499624906232,-16.05588175744076,84.54,17.166666666666668,75000.0,0.0
90000.0,4.652469,0.0,90000.0,62.260000000000005,0.22187018162053004,15.469613259668519,-14.548765681910139,86.06666666666666,16.06,90000.0,0.0
105000.0,5.69831,0.0,105000.0,63.16666666666667,-0.1455339671658054,15.854401462077373,-13.98803383536205,87.52666666666667,14.446666666666665,105000.0,0.0
120000.0,6.682975,0.0,120000.0,63.29333333333334,-0.1450095858623852,17.040831701069763,-12.574115722756096,88.6,12.920000000000002,120000.0,0.0
135000.0,7.655233,0.0,135000.0,63.38666666666667,0.349883437911107,17.809039209817428,-9.905943566139694,89.79333333333334,11.493333333333332,135000.0,0.0
150000.0,8.726869,0.0,150000.0,64.16,0.5491404160301345,17.848410757946205,-9.401709401709416,90.60000000000001,10.6,150000.0,0.0
165000.0,9.818275,0.0,165000.0,64.75999999999999,0.5216983893171704,19.933353529233564,-8.230958230958246,91.67333333333333,9.593333333333334,165000.0,0.0
180000.0,10.840482,0.0,180000.0,64.84,-0.26957572394860024,20.500452215857702,-7.457212713936421,92.75999999999999,8.346666666666666,180000.0,0.0
195000.0,11.871671,0.0,195000.0,64.45333333333333,-0.5528394610679622,19.22435994546281,-7.8697147481286756,93.16,7.286666666666666,195000.0,0.0
210000.0,12.994859,0.0,210000.0,64.38666666666667,-0.009126004359722101,18.492523649679583,-8.931484502446985,92.00666666666667,7.233333333333333,210000.0,0.0
225000.0,14.119727,0.0,225000.0,64.50666666666666,-0.16497997503124254,20.4066377634923,-8.167411621292137,92.36,7.553333333333333,225000.0,0.0
240000.0,15.320676,0.0,240000.0,64.58666666666667,-0.6149025217367977,21.022896223609884,-8.275580921320838,92.62,7.580000000000001,240000.0,0.0
255000.0,16.515782,0.0,255000.0,64.93333333333334,-0.1417062258136982,20.02432720085145,-7.3031415748674124,93.00666666666667,7.013333333333334,255000.0,0.0
270000.0,17.782522,0.0,270000.0,64.69333333333334,0.005213726142337529,18.984243536790576,-7.011517478278442,93.27333333333333,6.800000000000001,270000.0,0.0
285000.0,19.062744,0.0,285000.0,64.92,0.3766527403500992,18.82135143474237,-7.038242473555741,93.05333333333333,6.913333333333334,285000.0,0.0
300000.0,20.372681,0.0,300000.0,64.2,-0.1570108800977651,18.967858759619734,-8.506769044251369,92.02666666666667,7.346666666666667,300000.0,0.0
315000.0,21.681127,0.0,315000.0,64.23333333333333,0.08352384198947435,18.83509833585476,-8.252623083131555,91.90666666666667,7.8066666666666675,315000.0,0.0
330000.0,23.124765,0.0,330000.0,63.353333333333325,0.009808024652150377,17.45006757771435,-12.551187551187567,89.52,9.266666666666666,330000.0,0.0
345000.0,24.536295,0.0,345000.0,63.24666666666666,-0.7094661905066244,16.709472730019638,-13.599835153513304,88.37333333333333,10.299999999999999,345000.0,0.0
360000.0,26.031787,0.0,360000.0,63.480000000000004,0.5814671416848718,18.06760394854921,-9.845598556246223,89.46,11.193333333333333,360000.0,0.0
375000.0,27.588521,0.0,375000.0,63.93333333333333,-0.4626779851398747,15.640106034617176,-11.98509625336372,89.76666666666667,10.74,375000.0,0.0
390000.0,29.12716,0.0,390000.0,63.739999999999995,-0.4989012563588239,18.0379746835443,-10.79649623141169,90.12666666666667,10.166666666666666,390000.0,0.0
405000.0,30.595314,0.0,405000.0,63.413333333333334,0.6428763163128952,17.162264150943393,-9.847878302642131,89.86666666666666,10.173333333333332,405000.0,0.0
420000.0,32.074167,0.0,420000.0,64.10666666666667,0.2458650391772076,16.695033266285,-10.668036998972239,89.89333333333333,10.18,420000.0,0.0
435000.0,33.575242,0.0,435000.0,63.519999999999996,-0.07723309275130469,17.44115872057935,-11.03896103896104,89.81333333333333,10.526666666666666,435000.0,0.0
450000.0,35.190568,0.0,450000.0,63.89333333333334,-0.05959975421106844,18.654250525683384,-9.746707193515713,90.44666666666666,10.0,450000.0,0.0
465000.0,36.72481,0.0,465000.0,64.01333333333334,0.32014996222212155,18.582202111613867,-9.916513948279364,90.41333333333334,9.82,465000.0,0.0
480000.0,38.345736,0.0,480000.0,64.25333333333333,-0.20284254646333089,18.929543392803126,-9.832036050798862,90.96666666666667,9.373333333333333,480000.0,0.0
495000.0,40.030876,0.0,495000.0,64.03999999999999,0.19314741520236609,18.16112881201638,-8.99171549808044,91.25333333333333,9.28,495000.0,0.0
510000.0,41.691117,0.0,510000.0,63.77333333333334,-1.1693117023886788,16.55405405405407,-11.011235955056156,90.85333333333332,8.793333333333333,510000.0,0.0
525000.0,43.309593,0.0,525000.0,63.739999999999995,-0.5108912485585759,18.173612155859786,-10.526315789473712,90.5,8.906666666666666,525000.0,0.0
540000.0,44.930284,0.0,540000.0,64.43333333333334,0.6943121126954149,18.49984723495264,-8.280901156890604,91.08000000000001,8.913333333333332,540000.0,0.0
555000.0,46.646883,0.0,555000.0,64.52,1.2639989171321109,18.673594132029343,-7.907542579075432,91.55333333333333,9.293333333333335,555000.0,0.0
570000.0,48.452923,0.0,570000.0,63.353333333333325,-0.7605376789054039,18.223742933650698,-9.240858505564395,91.22,8.953333333333333,570000.0,0.0
585000.0,50.124548,0.0,585000.0,63.953333333333326,0.690140160062434,18.971976622208885,-7.83805345033905,91.56,8.953333333333333,585000.0,0.0
600000.0,51.765856,0.0,600000.0,63.78,0.15789496897232647,19.067481007001348,-8.313397129186582,91.47333333333333,8.606666666666667,600000.0,0.0
615000.0,53.442819,0.0,615000.0,64.7,0.052062273586615804,19.209642966127554,-8.973039720107025,91.65333333333334,8.666666666666668,615000.0,0.0
630000.0,55.126255,0.0,630000.0,63.873333333333335,-0.5239936062362205,18.53577871316898,-9.209995969367183,91.52,8.413333333333334,630000.0,0.0
645000.0,56.829983,0.0,645000.0,64.39333333333333,-0.0797239965731791,19.1981845688351,-8.336713995943198,92.02666666666667,8.086666666666668,645000.0,0.0
660000.0,58.556684,0.0,660000.0,64.75333333333333,0.24466566510073576,20.003026176426076,-8.384583845838456,92.04666666666667,8.066666666666666,660000.0,0.0
675000.0,60.310009,0.0,675000.0,63.953333333333326,-0.1540672220318081,17.638994668697624,-8.096761295481814,91.92666666666666,8.02,675000.0,0.0
690000.0,62.077679,0.0,690000.0,64.56,-0.23204963907415324,19.06211936662605,-9.11330049261086,91.64666666666666,8.033333333333333,690000.0,0.0
705000.0,63.921399,0.0,705000.0,64.60000000000001,0.35560476266430063,18.370484242890083,-8.923076923076932,91.47999999999999,8.206666666666667,705000.0,0.0
720000.0,65.748403,0.0,720000.0,64.13333333333333,-0.7897192987583238,19.37659223737448,-9.683995922528053,91.29333333333334,8.28,720000.0,0.0
735000.0,67.52932,0.0,735000.0,63.906666666666666,-0.23264192434824757,17.82027929568914,-9.440064685668085,91.29333333333334,8.466666666666667,735000.0,0.0
750000.0,69.342977,0.0,750000.0,64.7,1.2388017795294244,20.231997589635437,-7.403651115618656,91.64,8.573333333333332,750000.0,0.0
765000.0,71.190786,0.0,765000.0,64.20666666666666,-0.3818986863139472,19.745889387144985,-9.750613246116089,91.53333333333333,8.786666666666667,765000.0,0.0
780000.0,73.045152,0.0,780000.0,65.04666666666667,0.5370606664615076,20.403825717322,-8.640696228760895,91.78,8.766666666666667,780000.0,0.0
795000.0,74.924585,0.0,795000.0,64.31333333333333,-0.010666808027205673,18.18737582148862,-8.492095662748287,91.90666666666667,8.446666666666665,795000.0,0.0
810000.0,77.104603,0.0,810000.0,63.839999999999996,0.1756128875050595,18.066465256797578,-8.58858858858861,91.58666666666667,8.573333333333332,810000.0,0.0
825000.0,79.274011,0.0,825000.0,64.58666666666667,0.4623205411091965,19.490754774173993,-8.541070698814853,91.57333333333332,8.62,825000.0,0.0
840000.0,81.499204,0.0,840000.0,64.82,-0.9263934906065141,18.160669975186096,-10.259089009611348,91.64666666666666,8.38,840000.0,0.0
855000.0,83.755798,0.0,855000.0,64.75333333333333,0.4347700539727356,20.039322444041122,-8.562628336755662,91.72,8.366666666666667,855000.0,0.0
870000.0,86.132612,0.0,870000.0,64.32,-0.060973876956438494,18.563603164942187,-8.55983772819473,91.86,8.16,870000.0,0.0
885000.0,88.45744,0.0,885000.0,64.56,-0.09649884941747856,18.000925497454876,-8.689429564506268,91.93333333333334,8.253333333333334,885000.0,0.0
900000.0,90.790068,0.0,900000.0,64.28666666666668,0.4497286181924594,18.83333333333333,-7.440834336141176,92.2,8.113333333333333,900000.0,0.0
915000.0,93.079832,0.0,915000.0,64.52,-0.014425229764424122,19.631531259438237,-8.104814137720888,92.08666666666666,7.933333333333334,915000.0,0.0
930000.0,95.382494,0.0,930000.0,63.99333333333333,0.13357927316719106,18.794166290783348,-7.825913355959277,92.10666666666667,8.0,930000.0,0.0
945000.0,97.694105,0.0,945000.0,64.42,0.5164619127979719,20.34328358208955,-7.600806451612906,91.97999999999999,8.053333333333333,945000.0,0.0
960000.0,100.072431,0.0,960000.0,63.74666666666666,-0.2963593269970836,19.43703703703702,-7.918237745584462,92.16666666666666,7.973333333333334,960000.0,0.0
975000.0,102.486901,0.0,975000.0,64.36,-1.6108751285088474,16.87140413621519,-9.84179165810562,92.00666666666667,7.5200000000000005,975000.0,0.0
990000.0,104.867906,0.0,990000.0,65.14,0.9515020366598579,22.04830053667263,-7.592592592592615,92.25999999999999,7.553333333333333,990000.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes)
15000.0,0.032665,0.0,15000.0,68.06,0.0,26.843792945487856,-0.04176237210273083,100.0,0.0,15000.0,0.0
30000.0,0.726046,0.0,30000.0,64.52,-0.24801683352945994,19.66792452830188,-8.017048914146535,94.97333333333333,3.6941757563284625,30000.0,0.0
45000.0,1.783015,0.0,45000.0,64.68,0.5284048293403367,20.854496564087256,-6.193625977149715,95.15333333333334,4.814034133405861,45000.0,0.0
60000.0,2.748945,0.0,60000.0,65.43333333333334,0.03786415328890676,20.92420314168065,-7.416614874663363,95.44,6.8933333333333335,60000.0,0.0
75000.0,3.758241,0.0,75000.0,66.47999999999999,0.05674052617543531,24.56114028507126,-1.8019842073294225,98.57333333333334,5.1,75000.0,0.0
90000.0,4.913937,0.0,90000.0,65.83333333333333,0.30815705048984504,23.473196953859937,-3.702954269526504,97.44666666666667,4.1066666666666665,90000.0,0.0
105000.0,6.017316,0.0,105000.0,44.26,-0.4250305346863474,-27.337800791958582,-72.49845265112438,55.50666666666667,23.0,105000.0,0.0
120000.0,7.194511,0.0,120000.0,44.97333333333333,0.634461124575203,-24.363417206569235,-68.75894500102233,38.2,43.919999999999995,120000.0,0.0
135000.0,8.285273,0.0,135000.0,62.6,-0.33302934949167523,16.04310086800359,-12.267360416249767,73.78666666666666,46.48,135000.0,0.0
150000.0,9.448525,0.0,150000.0,43.46,-0.4251366307607079,-29.599633251833733,-72.58852258852258,53.97333333333333,48.18666666666667,150000.0,0.0
165000.0,10.553461,0.0,165000.0,43.85333333333333,-0.2630506253404841,-27.56740381702513,-72.44062244062243,35.74666666666666,48.5,165000.0,0.0
180000.0,11.741626,0.0,180000.0,43.593333333333334,-0.11315472417660188,-27.539945734097067,-72.39201303993478,35.82,66.38666666666667,180000.0,0.0
195000.0,13.019589,0.0,195000.0,65.44,0.09275596162686427,21.46644447810938,-4.875581630588713,77.32,46.61333333333334,195000.0,0.0
210000.0,14.190026,0.0,210000.0,66.16,0.6172537845325211,22.551113823619147,-3.5073409461664165,97.3,26.08,210000.0,0.0
225000.0,15.343639,0.0,225000.0,66.3,0.7964802996790169,24.428165645088953,-2.7021535960991194,97.69333333333333,4.926666666666667,225000.0,0.0
240000.0,16.569065,0.0,240000.0,44.22666666666667,0.5351650398154089,-24.38299137674695,-70.52588666938446,54.61333333333334,24.906666666666666,240000.0,0.0
255000.0,17.823867,0.0,255000.0,65.86,1.0758833164448118,22.13775277482134,-4.467564259485942,78.07333333333332,25.46,255000.0,0.0
270000.0,19.075738,0.0,270000.0,61.62,-0.3887207509083653,11.932078935291404,-16.32653061224492,89.14666666666666,29.166666666666668,270000.0,0.0
285000.0,20.290427,0.0,285000.0,64.5,-0.9543896219872989,17.849429188522073,-8.319772172497965,95.16666666666667,9.74,285000.0,0.0
300000.0,21.76219,0.0,300000.0,64.44,0.5396714196711864,19.51109099139881,-7.779349363507798,94.16666666666667,9.9,300000.0,0.0
315000.0,23.140354,0.0,315000.0,64.34,-0.6742180046832913,19.077155824508313,-7.929782082324454,94.8,7.08,315000.0,0.0
330000.0,24.537831,0.0,330000.0,64.96,-0.29627856535713454,21.069229614056148,-7.61670761670763,94.98,7.1466666666666665,330000.0,0.0
345000.0,25.926432,0.0,345000.0,66.20666666666666,-0.3915262923737139,23.417434657803305,-4.450855141149795,97.12666666666667,5.5,345000.0,0.0
360000.0,27.360737,0.0,360000.0,42.373333333333335,-1.5639230532418242,-29.28507328746635,-73.33065971525966,52.75333333333333,26.166666666666664,360000.0,0.0
375000.0,28.927182,0.0,375000.0,66.10666666666667,0.5434272703662069,20.723530329019184,-5.237010970813507,76.48,25.78666666666667,375000.0,0.0
390000.0,30.632439,0.0,390000.0,65.28,-0.2826888381952526,21.518987341772164,-6.090853534324682,95.78666666666666,26.400000000000002,390000.0,0.0
405000.0,32.168864,0.0,405000.0,43.49333333333333,-1.0078861466182696,-27.939622641509438,-69.65572457966374,53.14666666666666,26.66,405000.0,0.0
420000.0,33.659002,0.0,420000.0,64.91333333333333,0.3934550002246134,18.56722884109546,-8.18088386433709,76.03999999999999,26.726666666666667,420000.0,0.0
435000.0,35.185056,0.0,435000.0,43.846666666666664,-0.22232388428268107,-27.08207604103803,-70.92126623376622,54.559999999999995,47.17333333333333,435000.0,0.0
450000.0,36.728242,0.0,450000.0,43.68666666666667,-0.6643585486408831,-26.869930910183243,-71.16514690982778,35.79333333333333,47.54666666666667,450000.0,0.0
465000.0,38.265442,0.0,465000.0,44.85333333333333,0.2855218965616618,-24.766214177978895,-68.43819995927508,36.54,65.60000000000001,465000.0,0.0
480000.0,39.885061,0.0,480000.0,65.82666666666667,-0.18424833122672732,22.497732083459322,-4.997951659156079,78.79333333333334,45.739999999999995,480000.0,0.0
495000.0,41.533586,0.0,495000.0,64.45333333333333,1.1412560924265451,19.101805492338027,-7.738937159022048,94.06666666666666,26.840000000000003,495000.0,0.0
510000.0,43.114808,0.0,510000.0,64.44666666666666,0.8201200945045034,18.105036855036854,-8.947906026557712,93.31333333333333,8.473333333333333,510000.0,0.0
525000.0,44.773981,0.0,525000.0,48.57333333333334,-0.7968008449125702,-16.052354445614547,-56.75675675675678,63.42666666666666,23.42666666666667,525000.0,0.0
540000.0,46.486283,0.0,540000.0,60.660000000000004,-0.6147668535957804,9.853345554537132,-19.768621879439806,74.11333333333333,26.206666666666667,540000.0,0.0
555000.0,48.090053,0.0,555000.0,44.68,1.2766412681057038,-26.803178484107576,-68.24817518248177,54.86,45.653333333333336,555000.0,0.0
570000.0,49.854515,0.0,570000.0,64.83333333333333,0.7832511845821652,21.526331448973522,-4.829093799682032,76.81333333333333,30.806666666666665,570000.0,0.0
585000.0,51.652061,0.0,585000.0,64.08,-0.50899686101524,19.256706129177285,-7.459114479457493,94.66666666666667,26.906666666666666,585000.0,0.0
600000.0,53.314182,0.0,600000.0,43.3,-0.9411201722728395,-26.694473409801876,-69.55741626794257,53.57333333333333,26.633333333333333,600000.0,0.0
615000.0,54.970221,0.0,615000.0,44.6,-0.7740498017673889,-26.79279829111994,-71.0228442066269,37.166666666666664,45.519999999999996,615000.0,0.0
630000.0,56.629956,0.0,630000.0,63.82,0.4153379536799763,18.415514131088393,-9.371221281741242,75.75333333333333,46.50666666666667,630000.0,0.0
645000.0,58.305334,0.0,645000.0,64.32,-0.09945107396187461,19.031770045385773,-8.55983772819473,94.54,27.24,645000.0,0.0
660000.0,60.038603,0.0,660000.0,43.666666666666664,0.20070406100224086,-27.85595400211833,-73.22673226732266,53.400000000000006,28.939999999999998,660000.0,0.0
675000.0,61.744901,0.0,675000.0,63.96666666666667,-0.16645855435021906,17.669459253617678,-8.056777289084344,75.44,27.560000000000002,675000.0,0.0
690000.0,63.458053,0.0,690000.0,63.75999999999999,-0.023140011199074644,17.235079171741756,-11.57635467980298,92.24,28.386666666666667,690000.0,0.0
705000.0,65.143463,0.0,705000.0,65.59333333333333,0.08711644564900795,20.66102997694082,-5.866666666666671,94.98666666666666,8.646666666666667,705000.0,0.0
720000.0,66.904419,0.0,720000.0,44.346666666666664,-0.007738979322066637,-25.101153903791406,-70.19367991845058,55.32666666666667,26.986666666666665,720000.0,0.0
735000.0,68.649484,0.0,735000.0,43.64666666666667,-0.5166888382882197,-28.30904675166969,-70.87123509197494,35.18666666666667,45.88666666666666,735000.0,0.0
750000.0,70.556551,0.0,750000.0,45.553333333333335,0.311617234368151,-23.034046399517923,-65.65922920892496,38.080000000000005,64.85333333333332,750000.0,0.0
765000.0,72.33951,0.0,765000.0,64.97333333333334,-0.08629696804431114,21.464872944693575,-7.399836467702338,77.62,46.053333333333335,765000.0,0.0
780000.0,74.064555,0.0,780000.0,66.33333333333333,-0.4986004226592738,23.333839380598153,-4.641525072523836,97.39333333333333,25.419999999999998,780000.0,0.0
795000.0,75.90164,0.0,795000.0,43.04666666666667,0.35310049331300625,-30.567018187375812,-73.14552087555738,52.339999999999996,27.779999999999998,795000.0,0.0
810000.0,77.676159,0.0,810000.0,64.27333333333334,0.42313200930844425,19.048338368580076,-7.2872872872872865,74.95333333333333,27.186666666666664,810000.0,0.0
825000.0,79.487117,0.0,825000.0,42.74666666666667,-0.8949559602367737,-30.160654743861787,-75.4801798120147,52.980000000000004,48.46666666666667,825000.0,0.0
840000.0,81.345753,0.0,840000.0,66.65333333333334,0.5832555012718615,22.425558312655074,-4.513163393230244,78.02,27.59333333333333,840000.0,0.0
855000.0,83.231424,0.0,855000.0,42.946666666666665,0.036412692548851947,-29.431336963097408,-75.72895277207394,52.46666666666666,46.72666666666667,855000.0,0.0
870000.0,85.118531,0.0,870000.0,63.626666666666665,-0.25829005223131574,16.981132075471702,-10.66937119675457,73.64666666666668,28.85333333333333,870000.0,0.0
885000.0,87.047482,0.0,885000.0,64.52666666666667,-0.884487028516223,17.92380070954805,-8.791658147618095,94.89333333333333,28.313333333333336,885000.0,0.0
900000.0,88.983197,0.0,900000.0,66.07333333333332,0.6525501274161483,22.893939393939373,-2.0657841957481007,97.70666666666666,7.12,900000.0,0.0
915000.0,90.863169,0.0,915000.0,65.36,-0.14256631862438301,21.53427967381455,-5.545399146861667,96.5,4.92,915000.0,0.0
930000.0,92.860947,0.0,930000.0,44.04666666666667,0.5013162483646418,-26.191550142835656,-67.55839488919946,54.333333333333336,25.78666666666667,930000.0,0.0
945000.0,95.049108,0.0,945000.0,44.79333333333334,0.3297547316787028,-23.597014925373134,-66.95564516129032,36.49333333333333,46.660000000000004,945000.0,0.0
960000.0,97.218656,0.0,960000.0,43.68666666666667,-0.02339839413126502,-25.140740740740753,-67.63246675927765,35.28666666666667,68.17999999999999,960000.0,0.0
975000.0,99.29221,0.0,975000.0,65.67333333333333,0.05951269362589719,19.934691338827534,-5.794123690158219,76.48666666666666,47.333333333333336,975000.0,0.0
990000.0,101.346898,0.0,990000.0,65.57333333333332,0.0024786372452278455,23.017292784734643,-6.255144032921842,96.10666666666667,27.653333333333336,990000.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes)
15000.0,0.028106,0.0,15000.0,68.06,0.0,26.843792945487856,-0.04176237210273083,100.0,0.0,15000.0,0.0
30000.0,0.552301,0.0,30000.0,67.15333333333334,0.0,25.630188679245276,0.0,100.0,0.0,30000.0,0.0
45000.0,1.430326,0.0,45000.0,66.74,0.0,25.4705706602928,0.0,100.0,0.0,45000.0,0.0
60000.0,2.426763,0.0,60000.0,67.23333333333333,0.5845426621966706,25.04193991154492,-1.8230785166770316,98.61333333333333,0.8,60000.0,0.0
75000.0,3.488762,0.0,75000.0,66.60000000000001,0.4010121642768754,24.8312078019505,-1.4375379631504117,98.24666666666667,1.4533333333333334,75000.0,0.0
90000.0,4.542662,0.0,90000.0,66.75999999999999,-0.11647190784541517,25.54875317306256,-0.8903278025091086,99.03999999999999,1.68,90000.0,0.0
105000.0,5.611489,0.0,105000.0,67.59333333333333,-0.055174085436821604,25.96710325921414,-0.2888384567773562,99.64,0.9866666666666666,105000.0,0.0
120000.0,6.654633,0.0,120000.0,67.26666666666667,-0.13918871349084555,26.020792526744007,-0.3884686158250101,99.74666666666666,0.4066666666666666,120000.0,0.0
135000.0,7.760579,0.0,135000.0,66.66666666666666,-0.02663375834875222,25.172104160431,-0.06003602161299451,99.90666666666667,0.12666666666666665,135000.0,0.0
150000.0,8.859007,0.0,150000.0,67.20666666666666,-0.03857555806433234,24.83190709046456,-0.10175010175009055,99.94,0.07333333333333333,150000.0,0.0
165000.0,9.985649,0.0,165000.0,67.38,-0.09134844177430679,25.88609512269009,-0.18427518427519807,99.90666666666667,0.03333333333333333,165000.0,0.0
180000.0,11.281883,0.0,180000.0,67.14,-0.16690012524822626,25.700934579439256,-0.4278728606356835,99.78666666666666,0.08,180000.0,0.0
195000.0,12.635435,0.0,195000.0,66.33333333333333,-0.11384827879117317,23.496439933343442,-2.164677321464695,98.48,0.7000000000000001,195000.0,0.0
210000.0,13.863478,0.0,210000.0,66.94,0.3207531696083925,24.3362831858407,-1.1215334420881038,98.48666666666666,1.1866666666666665,210000.0,0.0
225000.0,15.127964,0.0,225000.0,66.77333333333333,-0.05777546885287966,25.489609807146046,-1.2596505485574934,98.82,1.5133333333333334,225000.0,0.0
240000.0,16.389756,0.0,240000.0,66.89333333333335,-0.37384507420307433,26.167112696996742,-1.2229922543823901,99.06666666666666,1.0866666666666667,240000.0,0.0
255000.0,17.688464,0.0,255000.0,67.09333333333333,0.055042619963909606,24.9505853732705,-0.6935944512443817,99.22666666666666,0.8466666666666668,255000.0,0.0
270000.0,19.125027,0.0,270000.0,66.81333333333333,0.02554322601222029,23.848860333486307,-0.585976965043446,99.38666666666667,0.66,270000.0,0.0
285000.0,20.582651,0.0,285000.0,67.03333333333333,0.08929801009938387,23.711817340327066,-0.5899104963384894,99.42666666666666,0.6733333333333333,285000.0,0.0
300000.0,22.042865,0.0,300000.0,66.80666666666667,-0.05605336108492905,24.86796438810925,-0.606183067286321,99.46666666666667,0.5933333333333333,300000.0,0.0
315000.0,23.468134,0.0,315000.0,66.38,0.0034581393814141527,23.70650529500755,-1.7554479418886282,98.7,0.98,315000.0,0.0
330000.0,25.035835,0.0,330000.0,66.08000000000001,0.08998185282188259,23.592130950593187,-4.17690417690416,96.69333333333333,2.06,330000.0,0.0
345000.0,26.631299,0.0,345000.0,66.05333333333333,-0.43285535025861704,23.06995014352621,-4.92478879043891,95.89999999999999,3.1399999999999997,345000.0,0.0
360000.0,28.117994,0.0,360000.0,65.84666666666666,0.17048379297134206,23.37720610230331,-2.7270904351313416,96.8,3.5733333333333333,360000.0,0.0
375000.0,29.502902,0.0,375000.0,66.96,-0.001832156246974157,22.719476064244496,-2.5874560132478006,97.58,3.06,375000.0,0.0
390000.0,30.973191,0.0,390000.0,66.51333333333334,-0.22049173258420848,24.306811332127793,-2.3222652271338173,97.91333333333333,2.42,390000.0,0.0
405000.0,32.480744,0.0,405000.0,66.25333333333333,0.6442721063026648,23.59245283018867,-1.3210568454764025,98.20666666666666,2.1466666666666665,405000.0,0.0
420000.0,33.981326,0.0,420000.0,66.67333333333333,-0.47597621217695524,22.652019186136453,-2.754367934224054,98.0,2.0266666666666664,420000.0,0.0
435000.0,35.444684,0.0,435000.0,66.41333333333334,-0.16883824189359178,23.989136994568497,-2.232142857142848,97.98,2.0,435000.0,0.0
450000.0,36.965589,0.0,450000.0,66.48666666666668,-0.25239592656589677,24.496845899669577,-1.864235055724415,98.31333333333333,1.7399999999999998,450000.0,0.0
465000.0,38.579885,0.0,465000.0,66.7,-0.2725969265636046,24.660633484162894,-1.7104459376908792,98.56,1.5,465000.0,0.0
480000.0,40.208733,0.0,480000.0,67.06666666666666,-0.0011120231620491926,25.30994859389173,-1.1880376894715337,98.80666666666667,1.2466666666666666,480000.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes)
100000.0,0.936533,0.0,100000.0,66.94,-0.2190443264986374,24.509057695235185,-0.5882352941176499,99.49333333333334,1.24,100000.0,0.0
200000.0,2.692641,0.0,200000.0,66.64666666666666,0.03929430099433685,23.734756097560975,-1.8940936863543736,98.25333333333333,0.86,200000.0,0.0
300000.0,4.498875,0.0,300000.0,66.80666666666667,-0.05605336108492905,24.86796438810925,-0.606183067286321,99.46666666666667,0.5933333333333333,300000.0,0.0
400000.0,7.177874,0.0,400000.0,65.83333333333333,0.12821004497015714,23.53028946583109,-1.7470716696446356,98.02,2.106666666666667,400000.0,0.0
